listing_id,room_type,property_type,accommodates,bedrooms,minimum_nights,maximum_nights,instant_bookable,bathrooms,is_superhost,count,name,total_reviews_before_cutoff,unique_reviewers_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,sum_future_available_days_30d,avg_future_available_days_30d,high_demand_proxy,cutoff_date,version
255809,Private room,Private room in villa,0.2,0.11764705882352941,0.001,0.025800711743772242,False,1,True,1,De Pijp - Rivierenbuurt,269.0,267.0,97.0,40,0.43956043956043955,2.0,30.0,28,0.9032258064516129,2.0,30.0,30,1.0,0,2025-12-10,v1
256670,Entire home/apt,Entire condo,0.2,0.17647058823529413,0.004,0.025800711743772242,False,3,False,1,De Baarsjes - Oud-West,10.0,10.0,124.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
262394,Private room,Private room in rental unit,0.06666666666666667,,0.002,0.025800711743772242,False,1,False,1,Zuid,113.0,113.0,2256.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
274706,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.03469750889679715,False,1,False,1,Centrum-West,44.0,43.0,762.0,0,0.0,4.0,40.0,0,0.0,4.0,40.0,0,0.0,1,2025-12-10,v1
283170,Entire home/apt,Entire rental unit,0.4666666666666667,0.29411764705882354,0.001,0.0791814946619217,False,1.5,False,1,Zuid,130.0,130.0,178.0,74,0.8131868131868132,2.0,90.0,31,1.0,2.0,90.0,30,1.0,0,2025-12-10,v1
286500,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,True,1,True,2,Centrum-West,413.0,412.0,105.0,20,0.21978021978021978,2.89010989010989,1125.0,16,0.5161290322580645,3.0,1125.0,10,0.3333333333333333,0,2025-12-10,v1
290701,Private room,Private room in home,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,True,1,True,2,Centrum-West,491.0,489.0,96.0,18,0.1978021978021978,2.956043956043956,1125.0,16,0.5161290322580645,3.0,1125.0,21,0.7,0,2025-12-10,v1
291752,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1,True,1,Oud-Oost,283.0,281.0,169.0,73,0.8021978021978022,2.9340659340659343,1125.0,31,1.0,2.935483870967742,1125.0,11,0.36666666666666664,0,2025-12-10,v1
304082,Entire home/apt,Entire guesthouse,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1.5,True,1,Centrum-West,381.0,376.0,109.0,27,0.2967032967032967,2.3516483516483517,1125.0,21,0.6774193548387096,2.3870967741935485,1125.0,25,0.8333333333333334,0,2025-12-10,v1
306852,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.017793594306049824,False,1.5,False,3,Centrum-Oost,32.0,32.0,984.0,0,0.0,4.0,21.0,0,0.0,4.0,21.0,0,0.0,1,2025-12-10,v1
307497,Entire home/apt,Boat,1.0,0.5882352941176471,0.001,0.025800711743772242,False,2.5,True,2,Westerpark,103.0,103.0,577.0,73,0.8021978021978022,2.0,30.0,31,1.0,2.0,30.0,30,1.0,0,2025-12-10,v1
307621,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.017793594306049824,False,1,False,3,Centrum-Oost,6.0,6.0,989.0,0,0.0,3.0,21.0,0,0.0,3.0,21.0,0,0.0,1,2025-12-10,v1
308028,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.002,0.00800711743772242,False,,False,3,Centrum-Oost,36.0,36.0,1016.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,0,0.0,1,2025-12-10,v1
311124,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.012455516014234875,False,1,False,1,Centrum-West,100.0,100.0,142.0,33,0.3626373626373626,5.0,15.0,24,0.7741935483870968,5.0,15.0,30,1.0,0,2025-12-10,v1
327285,Private room,Private room in home,0.2,0.058823529411764705,0.002,0.025800711743772242,True,1.5,True,1,De Pijp - Rivierenbuurt,783.0,781.0,92.0,32,0.3516483516483517,2.89010989010989,30.0,25,0.8064516129032258,3.0,30.0,24,0.8,0,2025-12-10,v1
331946,Entire home/apt,Entire loft,0.2,0.23529411764705882,0.002,0.017793594306049824,False,2,False,1,De Baarsjes - Oud-West,37.0,37.0,114.0,7,0.07692307692307693,3.0,21.0,0,0.0,3.0,21.0,0,0.0,1,2025-12-10,v1
343094,Private room,Private room in townhouse,0.06666666666666667,0.058823529411764705,0.004,0.025800711743772242,True,1,True,1,Oud-Oost,586.0,585.0,133.0,32,0.3516483516483517,4.7032967032967035,1125.0,18,0.5806451612903226,4.870967741935484,1125.0,20,0.6666666666666666,0,2025-12-10,v1
357980,Entire home/apt,Entire townhouse,0.2,0.23529411764705882,0.002,1.0,False,1.5,False,1,De Baarsjes - Oud-West,145.0,142.0,116.0,2,0.02197802197802198,2.978021978021978,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
359298,Entire home/apt,Entire rental unit,0.13333333333333333,0.058823529411764705,0.001,1.0,False,1,False,1,Centrum-Oost,112.0,112.0,340.0,87,0.9560439560439561,2.0,1125.0,31,1.0,2.0,1125.0,30,1.0,0,2025-12-10,v1
366438,Private room,Private room in condo,0.06666666666666667,0.058823529411764705,0.002,0.05249110320284697,False,1.5,True,1,Centrum-West,565.0,562.0,93.0,61,0.6703296703296703,3.0,60.0,31,1.0,3.0,60.0,30,1.0,0,2025-12-10,v1
367107,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.004,0.025800711743772242,False,1.5,False,1,Centrum-Oost,23.0,22.0,228.0,84,0.9230769230769231,5.0,30.0,31,1.0,5.0,30.0,30,1.0,0,2025-12-10,v1
379885,Private room,Private room in houseboat,0.06666666666666667,0.058823529411764705,0.002,0.3193950177935943,True,1,False,1,De Pijp - Rivierenbuurt,94.0,94.0,773.0,2,0.02197802197802198,2.4285714285714284,1125.0,0,0.0,2.3870967741935485,1125.0,0,0.0,1,2025-12-10,v1
410997,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.0,0.3238434163701068,False,1.5,False,1,Westerpark,0.0,0.0,4358.0,2,0.02197802197802198,1.0,365.0,2,0.06451612903225806,1.0,365.0,0,0.0,1,2025-12-10,v1
414865,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.003,0.025800711743772242,False,1,False,1,Zuid,13.0,12.0,234.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,0,0.0,1,2025-12-10,v1
415619,Entire home/apt,Entire condo,0.13333333333333333,0.058823529411764705,0.001,0.011565836298932384,False,1,False,1,Oostelijk Havengebied - Indische Buurt,92.0,92.0,108.0,0,0.0,2.0,14.0,0,0.0,2.0,14.0,0,0.0,1,2025-12-10,v1
2981861,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,0,False,15,De Baarsjes - Oud-West,160.0,159.0,114.0,57,0.6263736263736264,1.2087912087912087,3.0,29,0.9354838709677419,1.2580645161290323,3.0,28,0.9333333333333333,0,2025-12-10,v1
431635,Entire home/apt,Entire condo,0.13333333333333333,0.11764705882352941,0.004,0.004448398576512456,False,0,False,1,Bos en Lommer,24.0,24.0,115.0,18,0.1978021978021978,6.0,6.0,11,0.3548387096774194,6.0,6.0,0,0.0,1,2025-12-10,v1
432233,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,Centrum-Oost,29.0,29.0,111.0,1,0.01098901098901099,3.0,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
440992,Entire home/apt,Boat,0.2,0.11764705882352941,0.002,0.05249110320284697,False,1,False,1,Zuid,141.0,140.0,99.0,0,0.0,3.0,60.0,0,0.0,3.0,60.0,0,0.0,1,2025-12-10,v1
441424,Entire home/apt,Entire home,0.2,0.17647058823529413,0.003,0.025800711743772242,False,2,False,1,Oostelijk Havengebied - Indische Buurt,45.0,45.0,129.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,1,0.03333333333333333,1,2025-12-10,v1
445660,Private room,Private room in guest suite,0.13333333333333333,0.11764705882352941,0.002,0.025800711743772242,True,1,True,1,De Baarsjes - Oud-West,592.0,589.0,93.0,8,0.08791208791208792,3.0,1125.0,7,0.22580645161290322,3.0,1125.0,0,0.0,1,2025-12-10,v1
450767,Entire home/apt,Houseboat,0.2,0.11764705882352941,0.002,1.0,False,1,True,2,Centrum-Oost,334.0,334.0,106.0,42,0.46153846153846156,2.912087912087912,1125.0,26,0.8387096774193549,3.0,1125.0,20,0.6666666666666666,0,2025-12-10,v1
462341,Entire home/apt,Entire home,0.06666666666666667,0.17647058823529413,0.004,0.016903914590747332,False,1.5,False,1,Centrum-West,52.0,52.0,120.0,0,0.0,5.0,1125.0,0,0.0,5.0,1125.0,0,0.0,1,2025-12-10,v1
483779,Private room,Private room in rental unit,0.06666666666666667,0.11764705882352941,0.001,0.011565836298932384,False,1,False,1,Slotervaart,34.0,33.0,2971.0,0,0.0,2.0,14.0,0,0.0,2.0,14.0,0,0.0,1,2025-12-10,v1
2984018,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,0,False,15,De Baarsjes - Oud-West,49.0,48.0,117.0,40,0.43956043956043955,1.2307692307692308,1000.0,29,0.9354838709677419,1.2580645161290323,1000.0,30,1.0,0,2025-12-10,v1
496953,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,0.026690391459074734,False,1.5,False,1,De Baarsjes - Oud-West,28.0,28.0,2536.0,88,0.967032967032967,1.0,31.0,30,0.967741935483871,1.0,31.0,0,0.0,1,2025-12-10,v1
503629,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.0,0.018683274021352312,False,1,False,1,Zuid,13.0,12.0,119.0,0,0.0,1.0,22.0,0,0.0,1.0,22.0,0,0.0,1,2025-12-10,v1
505012,Entire home/apt,Entire home,0.2,0.17647058823529413,0.002,0.025800711743772242,False,1,False,1,Centrum-Oost,61.0,60.0,945.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,2,0.06666666666666667,1,2025-12-10,v1
507598,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.001,0.005338078291814947,False,1,False,1,Centrum-West,62.0,62.0,2369.0,87,0.9560439560439561,2.0,7.0,30,0.967741935483871,2.0,7.0,0,0.0,1,2025-12-10,v1
515088,Entire home/apt,Entire condo,0.2,0.058823529411764705,0.001,0.00800711743772242,False,1.5,False,1,Noord-Oost,1.0,1.0,2467.0,80,0.8791208791208791,2.0,10.0,31,1.0,2.0,10.0,17,0.5666666666666667,0,2025-12-10,v1
515749,Entire home/apt,Boat,0.2,0.058823529411764705,0.002,0.3238434163701068,False,1,True,1,Centrum-Oost,325.0,325.0,135.0,39,0.42857142857142855,3.0,365.0,26,0.8387096774193549,3.0,365.0,30,1.0,0,2025-12-10,v1
515921,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.002,0.018683274021352312,False,1.5,False,1,Zuid,104.0,104.0,122.0,7,0.07692307692307693,2.0,22.0,0,0.0,2.0,22.0,0,0.0,1,2025-12-10,v1
517996,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1,False,1,Centrum-West,31.0,31.0,194.0,69,0.7582417582417582,3.0,1125.0,21,0.6774193548387096,3.0,1125.0,0,0.0,1,2025-12-10,v1
522471,Entire home/apt,Entire rental unit,0.2,0.23529411764705882,0.008,0.021352313167259787,False,1.5,False,1,Bos en Lommer,29.0,29.0,486.0,0,0.0,9.0,25.0,0,0.0,9.0,25.0,0,0.0,1,2025-12-10,v1
528022,Private room,Private room in boat,0.06666666666666667,0.058823529411764705,0.001,0.025800711743772242,False,1.5,True,1,Westerpark,355.0,350.0,96.0,54,0.5934065934065934,2.0,30.0,31,1.0,2.0,30.0,30,1.0,0,2025-12-10,v1
528594,Private room,Private room in rental unit,0.06666666666666667,,0.001,0.026690391459074734,False,1,True,2,Slotervaart,75.0,75.0,120.0,0,0.0,2.0,31.0,0,0.0,2.0,31.0,0,0.0,1,2025-12-10,v1
537321,Entire home/apt,Entire rental unit,0.06666666666666667,0.11764705882352941,0.028,0.025800711743772242,False,1,False,1,De Baarsjes - Oud-West,33.0,33.0,1299.0,0,0.0,29.0,30.0,0,0.0,29.0,30.0,0,0.0,1,2025-12-10,v1
538723,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.004,0.025800711743772242,False,1.5,False,1,Watergraafsmeer,57.0,57.0,2170.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
549310,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.0,1.0,False,1,False,1,De Baarsjes - Oud-West,63.0,63.0,136.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,0,0.0,1,2025-12-10,v1
553514,Entire home/apt,Entire rental unit,0.06666666666666667,0.0,0.001,0.025800711743772242,False,1.5,False,1,Westerpark,162.0,161.0,2124.0,25,0.27472527472527475,2.0,30.0,12,0.3870967741935484,2.0,30.0,12,0.4,0,2025-12-10,v1
556829,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,2,Buitenveldert - Zuidas,28.0,28.0,598.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
568446,Entire home/apt,Entire rental unit,0.13333333333333333,0.11764705882352941,0.002,0.0035587188612099642,False,1,False,1,Centrum-Oost,108.0,105.0,1224.0,0,0.0,3.0,5.0,0,0.0,3.0,5.0,0,0.0,1,2025-12-10,v1
570753,Private room,Private room in bed and breakfast,0.13333333333333333,0.058823529411764705,0.003,0.025800711743772242,False,1.5,True,1,Zuid,402.0,398.0,113.0,7,0.07692307692307693,4.0,30.0,0,0.0,4.0,30.0,1,0.03333333333333333,1,2025-12-10,v1
575603,Entire home/apt,Entire loft,0.2,0.23529411764705882,0.004,0.030249110320284697,False,2.5,False,1,Centrum-Oost,22.0,22.0,341.0,0,0.0,5.0,35.0,0,0.0,5.0,35.0,0,0.0,1,2025-12-10,v1
575615,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.002,0.025800711743772242,False,1.5,False,1,Centrum-Oost,40.0,40.0,502.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,0,0.0,1,2025-12-10,v1
579851,Private room,Private room in guest suite,0.06666666666666667,0.058823529411764705,0.001,0.026690391459074734,False,1,True,1,Westerpark,640.0,633.0,107.0,5,0.054945054945054944,2.0,31.0,0,0.0,2.0,31.0,0,0.0,1,2025-12-10,v1
582028,Entire home/apt,Entire rental unit,0.3333333333333333,0.17647058823529413,0.002,0.02402135231316726,False,1.5,False,1,Slotervaart,13.0,13.0,138.0,23,0.25274725274725274,6.142857142857143,28.0,23,0.7419354838709677,6.129032258064516,28.0,30,1.0,0,2025-12-10,v1
582382,Entire home/apt,Entire townhouse,0.2,0.11764705882352941,0.004,0.011565836298932384,False,1.5,False,1,Oud-Noord,20.0,20.0,507.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,0,0.0,1,2025-12-10,v1
584258,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.006227758007117438,False,1.5,False,1,Zuid,23.0,23.0,100.0,5,0.054945054945054944,3.3956043956043955,8.0,0,0.0,3.0,8.0,0,0.0,1,2025-12-10,v1
588020,Entire home/apt,Entire rental unit,0.3333333333333333,0.17647058823529413,0.002,0.0791814946619217,True,1,False,2,Centrum-Oost,391.0,391.0,100.0,35,0.38461538461538464,3.087912087912088,90.0,20,0.6451612903225806,3.0,90.0,19,0.6333333333333333,0,2025-12-10,v1
590236,Entire home/apt,Entire condo,0.06666666666666667,0.058823529411764705,0.002,0.005338078291814947,False,1,False,1,De Baarsjes - Oud-West,61.0,60.0,106.0,1,0.01098901098901099,3.0,7.0,0,0.0,3.0,7.0,11,0.36666666666666664,0,2025-12-10,v1
590386,Entire home/apt,Entire rental unit,0.2,0.23529411764705882,0.006,0.011565836298932384,False,1.5,False,1,Watergraafsmeer,10.0,10.0,131.0,0,0.0,7.0,14.0,0,0.0,7.0,14.0,0,0.0,1,2025-12-10,v1
590681,Entire home/apt,Entire rental unit,0.2,0.23529411764705882,0.001,0.017793594306049824,False,2,False,1,Zuid,29.0,29.0,512.0,10,0.10989010989010989,2.0,21.0,0,0.0,2.0,21.0,0,0.0,1,2025-12-10,v1
591951,Entire home/apt,Entire home,0.2,0.17647058823529413,0.0,0.025800711743772242,False,1.5,False,1,Bijlmer-Oost,72.0,72.0,191.0,89,0.978021978021978,1.0,30.0,31,1.0,1.0,30.0,30,1.0,0,2025-12-10,v1
606871,Private room,Private room in houseboat,0.06666666666666667,0.058823529411764705,0.0,0.3238434163701068,False,1,True,1,Westerpark,629.0,629.0,99.0,45,0.4945054945054945,1.0,365.0,24,0.7741935483870968,1.0,365.0,30,1.0,0,2025-12-10,v1
608432,Private room,Private room in bed and breakfast,0.06666666666666667,0.0,0.0,0.00800711743772242,False,1,True,2,Centrum-West,1002.0,997.0,91.0,54,0.5934065934065934,1.054945054945055,1125.0,30,0.967741935483871,1.0,1125.0,0,0.0,1,2025-12-10,v1
11673293,Entire home/apt,Entire condo,0.2,0.11764705882352941,0.004,0.025800711743772242,False,2,False,1,De Baarsjes - Oud-West,42.0,42.0,970.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
613088,Private room,Private room in farm stay,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1,False,8,Noord-Oost,415.0,411.0,927.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,4,0.13333333333333333,1,2025-12-10,v1
620056,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.025800711743772242,False,1,False,1,Westerpark,34.0,34.0,415.0,75,0.8241758241758241,3.0,30.0,30,0.967741935483871,3.0,30.0,0,0.0,1,2025-12-10,v1
623123,Entire home/apt,Entire condo,0.2,0.17647058823529413,0.002,0.0026690391459074734,False,3,False,1,De Baarsjes - Oud-West,41.0,41.0,108.0,0,0.0,3.0,4.0,0,0.0,3.0,4.0,0,0.0,1,2025-12-10,v1
627188,Private room,Private room in bed and breakfast,0.06666666666666667,0.0,0.0,0.00800711743772242,False,1,True,2,Centrum-West,692.0,684.0,93.0,56,0.6153846153846154,1.054945054945055,1125.0,30,0.967741935483871,1.0,1125.0,0,0.0,1,2025-12-10,v1
627213,Entire home/apt,Houseboat,0.26666666666666666,0.17647058823529413,0.006,0.025800711743772242,False,2.5,False,1,Zuid,17.0,17.0,136.0,0,0.0,7.0,30.0,0,0.0,7.0,30.0,0,0.0,1,2025-12-10,v1
638555,Entire home/apt,Houseboat,0.2,0.23529411764705882,0.001,0.011565836298932384,False,2.5,True,1,Oostelijk Havengebied - Indische Buurt,23.0,23.0,135.0,0,0.0,2.131868131868132,1051.2857142857142,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
646957,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.003,0.014234875444839857,False,1.5,False,1,De Pijp - Rivierenbuurt,8.0,8.0,121.0,0,0.0,4.0,17.0,0,0.0,4.0,17.0,0,0.0,1,2025-12-10,v1
654931,Hotel room,Room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,True,2,Centrum-West,1036.0,1026.0,92.0,28,0.3076923076923077,1.956043956043956,1125.0,21,0.6774193548387096,2.0,1125.0,22,0.7333333333333333,0,2025-12-10,v1
655216,Hotel room,Room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.0,1.0,True,1,True,2,Centrum-West,949.0,945.0,95.0,28,0.3076923076923077,1.967032967032967,1125.0,19,0.6129032258064516,2.0,1125.0,19,0.6333333333333333,0,2025-12-10,v1
660856,Entire home/apt,Entire townhouse,0.26666666666666666,0.23529411764705882,0.003,0.025800711743772242,False,3,False,1,Watergraafsmeer,44.0,44.0,103.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,0,0.0,1,2025-12-10,v1
664697,Entire home/apt,Entire loft,0.06666666666666667,0.058823529411764705,0.029,0.1592526690391459,False,1.5,False,2,Oud-Noord,62.0,62.0,2720.0,12,0.13186813186813187,30.0,180.0,12,0.3870967741935484,30.0,180.0,29,0.9666666666666667,0,2025-12-10,v1
667305,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.10587188612099645,False,1.5,False,1,Noord-West,48.0,48.0,117.0,0,0.0,5.0,120.0,0,0.0,5.0,120.0,0,0.0,1,2025-12-10,v1
683431,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.0,0.011565836298932384,False,1,False,1,De Pijp - Rivierenbuurt,774.0,774.0,94.0,33,0.3626373626373626,1.0,14.0,13,0.41935483870967744,1.0,14.0,13,0.43333333333333335,0,2025-12-10,v1
685990,Private room,Private room in home,0.06666666666666667,0.058823529411764705,0.003,0.021352313167259787,True,1,True,2,Geuzenveld - Slotermeer,439.0,438.0,99.0,62,0.6813186813186813,3.879120879120879,1100.7362637362637,31,1.0,4.0,1125.0,24,0.8,0,2025-12-10,v1
689623,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.009,0.019572953736654804,False,1.5,True,1,Centrum-Oost,98.0,94.0,113.0,70,0.7692307692307693,14.0,23.0,30,0.967741935483871,14.0,23.0,0,0.0,1,2025-12-10,v1
694850,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.001,0.025800711743772242,False,1.5,True,1,Centrum-West,774.0,762.0,97.0,31,0.34065934065934067,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
22758348,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.002,1.0,False,1.5,True,2,De Pijp - Rivierenbuurt,278.0,278.0,106.0,39,0.42857142857142855,2.912087912087912,1125.0,20,0.6451612903225806,3.0,1125.0,23,0.7666666666666667,0,2025-12-10,v1
696113,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.005,0.017793594306049824,False,1,False,1,IJburg - Zeeburgereiland,27.0,27.0,231.0,65,0.7142857142857143,6.0,21.0,31,1.0,6.0,21.0,30,1.0,0,2025-12-10,v1
697153,Entire home/apt,Entire home,0.2,0.11764705882352941,0.001,0.005338078291814947,False,1.5,False,1,Bos en Lommer,0.0,0.0,4358.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,0,0.0,1,2025-12-10,v1
698672,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.3238434163701068,False,1,False,1,De Baarsjes - Oud-West,60.0,60.0,834.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,0,0.0,1,2025-12-10,v1
701812,Entire home/apt,Entire rental unit,0.2,0.17647058823529413,0.006,0.3238434163701068,False,2,True,3,Zuid,14.0,14.0,198.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,0,0.0,1,2025-12-10,v1
26265461,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.001,1.0,False,1,False,1,De Pijp - Rivierenbuurt,25.0,25.0,777.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,0,0.0,1,2025-12-10,v1
702894,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.004,0.03469750889679715,False,1.5,False,2,Bos en Lommer,85.0,84.0,2166.0,0,0.0,5.0,40.0,0,0.0,5.0,40.0,0,0.0,1,2025-12-10,v1
708528,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.002,0.00800711743772242,False,1,True,1,De Pijp - Rivierenbuurt,265.0,263.0,202.0,1,0.01098901098901099,3.0,10.0,0,0.0,3.0,10.0,0,0.0,1,2025-12-10,v1
716107,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1,False,1,De Baarsjes - Oud-West,175.0,175.0,111.0,0,0.0,2.4285714285714284,1125.0,0,0.0,2.3870967741935485,1125.0,0,0.0,1,2025-12-10,v1
728144,Entire home/apt,Entire loft,0.2,0.23529411764705882,0.002,0.025800711743772242,False,1,False,1,Centrum-Oost,151.0,151.0,100.0,4,0.04395604395604396,3.0,1125.0,0,0.0,3.0,1125.0,0,0.0,1,2025-12-10,v1
5390933,Private room,Private room in villa,0.2,0.11764705882352941,0.002,0.1592526690391459,False,1,True,1,Centrum-Oost,157.0,156.0,107.0,60,0.6593406593406593,2.978021978021978,180.0,31,1.0,3.0,180.0,3,0.1,1,2025-12-10,v1
728145,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.002,0.011565836298932384,False,1,False,1,De Pijp - Rivierenbuurt,70.0,67.0,136.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,0,0.0,1,2025-12-10,v1
729260,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.011565836298932384,False,1,False,1,Centrum-West,108.0,108.0,120.0,54,0.5934065934065934,6.0,14.0,31,1.0,6.0,14.0,16,0.5333333333333333,0,2025-12-10,v1
729317,Private room,Private room in bed and breakfast,0.06666666666666667,0.058823529411764705,0.002,0.011565836298932384,True,1,True,2,Centrum-Oost,218.0,218.0,97.0,50,0.5494505494505495,3.7032967032967035,1125.0,21,0.6774193548387096,3.6774193548387095,1125.0,0,0.0,1,2025-12-10,v1
730916,Private room,Private room in rental unit,0.06666666666666667,,0.002,0.0791814946619217,False,1,True,1,Westerpark,453.0,453.0,437.0,0,0.0,3.0,90.0,0,0.0,3.0,90.0,0,0.0,1,2025-12-10,v1
733654,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.004,0.025800711743772242,False,1.5,False,1,Centrum-Oost,14.0,14.0,841.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,0,0.0,1,2025-12-10,v1
741043,Entire home/apt,Boat,0.2,0.17647058823529413,0.001,1.0,False,2,True,3,Westerpark,92.0,92.0,108.0,25,0.27472527472527475,2.0,1125.0,10,0.3225806451612903,2.0,1125.0,19,0.6333333333333333,0,2025-12-10,v1
742160,Entire home/apt,Boat,1.0,0.47058823529411764,0.001,0.05249110320284697,False,2.5,True,2,Centrum-Oost,152.0,152.0,143.0,68,0.7472527472527473,2.0,60.0,31,1.0,2.0,60.0,30,1.0,0,2025-12-10,v1
744659,Entire home/apt,Entire guest suite,0.06666666666666667,0.058823529411764705,0.001,0.005338078291814947,False,1,True,1,Oud-Oost,363.0,362.0,111.0,23,0.25274725274725274,2.0,7.0,15,0.4838709677419355,2.0,7.0,23,0.7666666666666667,0,2025-12-10,v1
746067,Entire home/apt,Entire rental unit,0.06666666666666667,0.058823529411764705,0.004,0.08807829181494661,False,1.5,False,2,Centrum-West,91.0,90.0,554.0,0,0.0,5.0,100.0,0,0.0,5.0,100.0,0,0.0,1,2025-12-10,v1
751626,Entire home/apt,Entire rental unit,0.2,0.11764705882352941,0.0,1.0,False,1.5,False,1,Oud-Oost,32.0,32.0,456.0,2,0.02197802197802198,1.3296703296703296,1125.0,0,0.0,1.0,1125.0,0,0.0,1,2025-12-10,v1
754613,Entire home/apt,Entire rental unit,0.2,0.058823529411764705,0.002,0.2215302491103203,False,1,True,1,Centrum-Oost,505.0,504.0,91.0,62,0.6813186813186813,2.89010989010989,250.0,31,1.0,3.0,250.0,30,1.0,0,2025-12-10,v1
755431,Private room,Private room in rental unit,0.06666666666666667,0.058823529411764705,0.002,1.0,False,1.5,True,1,De Baarsjes - Oud-West,388.0,384.0,93.0,12,0.13186813186813187,2.956043956043956,1125.0,6,0.1935483870967742,3.0,1125.0,13,0.43333333333333335,0,2025-12-10,v1
